0.000000,15.000000,0.000000,-23310.000000
0.001000,14.988326,-23.364867,-23426.152683
0.002000,14.953238,-46.825771,-23521.761708
0.003000,14.894650,-70.362029,-23596.646759
0.004000,14.812496,-93.952782,-23650.645358
0.005000,14.706733,-117.577022,-23683.613102
0.006000,14.577338,-141.213602,-23695.423880
0.007000,14.424309,-164.841260,-23685.970087
0.008000,14.247665,-188.438635,-23655.162804
0.009000,14.047449,-211.984286,-23602.931979
0.010000,13.823721,-235.456710,-23529.226582
0.011000,13.576567,-258.834365,-23434.014750
0.012000,13.306091,-282.095683,-23317.283906
0.013000,13.012422,-305.219097,-23179.040874
0.014000,12.695706,-328.183053,-23019.311965
0.015000,12.356116,-350.966034,-22838.143055
0.016000,11.993842,-373.546579,-22635.599640
0.017000,11.609097,-395.903300,-22411.766874
0.018000,11.202117,-418.014907,-22166.749595
0.019000,10.773156,-439.860221,-21900.672325
0.020000,10.322492,-461.418200,-21613.679262
0.021000,9.850423,-482.667953,-21305.934241
0.022000,9.357266,-503.588765,-20977.620692
0.023000,8.843361,-524.160112,-20628.941570
0.024000,8.309069,-544.361684,-20260.119269
0.025000,7.754768,-564.173400,-19871.395523
0.026000,7.180859,-583.575434,-19463.031279
0.027000,6.587760,-602.548228,-19035.306563
0.028000,5.975912,-621.072512,-18588.520323
0.029000,5.345771,-639.129327,-18122.990252
0.030000,4.697815,-656.700038,-17639.052595
0.031000,4.032539,-673.766357,-17137.061945
0.032000,3.350457,-690.310359,-16617.391007
0.033000,2.652098,-706.314499,-16080.430359
0.034000,1.938013,-721.761634,-15526.588185
0.035000,1.208766,-736.635034,-14956.290001
0.036000,0.464940,-750.918406,-14369.978352
0.037000,-0.292868,-763.321581,-13768.112501
0.038000,-1.058936,-768.693336,-13021.487609
0.039000,-1.830016,-773.348254,-12274.085981
0.040000,-2.605393,-777.285732,-11526.555354
0.041000,-3.384348,-780.505812,-10779.540486
0.042000,-4.166166,-783.009182,-10033.682588
0.043000,-4.950128,-784.797171,-9289.618771
0.044000,-5.735522,-785.871740,-8547.981490
0.045000,-6.521635,-786.235483,-7809.397998
0.046000,-7.307757,-785.891619,-7074.489813
