0.000000,15.000000,0.000000,-23310.000000
0.001000,14.988287,-23.482180,-23661.575282
0.002000,14.952924,-47.297955,-23997.018580
0.003000,14.893586,-71.430775,-24315.791036
0.004000,14.809963,-95.863547,-24617.360901
0.005000,14.701765,-120.578653,-24901.204128
0.006000,14.568717,-145.557949,-25166.804964
0.007000,14.410567,-170.782779,-25413.656546
0.008000,14.227076,-196.233983,-25641.261496
0.009000,14.018030,-221.891903,-25849.132521
0.010000,13.783230,-247.736400,-26036.793004
0.011000,13.522502,-273.746860,-26203.777606
0.012000,13.235688,-299.902208,-26349.632854
0.013000,12.922656,-326.180917,-26473.917741
0.014000,12.583293,-352.561024,-26576.204309
0.015000,12.217508,-379.020143,-26656.078244
0.016000,11.825234,-405.535476,-26713.139456
0.017000,11.406426,-432.083832,-26747.002658
0.018000,10.961063,-458.641638,-26757.297947
0.019000,10.489147,-485.184956,-26743.671370
0.020000,9.990706,-511.689500,-26705.785488
0.021000,9.465790,-538.130652,-26643.319939
0.022000,8.914474,-564.483479,-26555.971983
0.023000,8.336860,-590.722752,-26443.457053
0.024000,7.733075,-616.822963,-26305.509282
0.025000,7.103269,-642.758345,-26141.882036
0.026000,6.447622,-668.502890,-25952.348428
0.027000,5.766336,-694.030373,-25736.701826
0.028000,5.059642,-719.314366,-25494.756350
0.029000,4.327797,-744.328264,-25226.347355
0.030000,3.571085,-769.045304,-24931.331908
0.031000,2.789815,-793.438589,-24609.589244
0.032000,1.984324,-817.481107,-24261.021217
0.033000,1.154978,-841.145759,-23885.552733
0.034000,0.302168,-864.405376,-23483.132171
0.035000,-0.564962,-865.411947,-22484.328460
0.036000,-1.428415,-861.372843,-21388.014097
0.037000,-2.287472,-856.624481,-20311.948457
0.038000,-3.141432,-851.181661,-19256.457047
0.039000,-3.989609,-845.059585,-18221.847127
0.040000,-4.831330,-838.273834,-17208.407632
0.041000,-5.665940,-830.840349,-16216.409114
0.042000,-6.492800,-822.775414,-15246.103702
0.043000,-7.311286,-814.095633,-14297.725079
0.044000,-8.120792,-804.817914,-13371.488481
0.045000,-8.920728,-794.959445,-12467.590709
0.046000,-9.710523,-784.537679,-11586.210161
0.047000,-10.489622,-773.570310,-10727.506876
0.048000,-11.257488,-762.075259,-9891.622604
0.049000,-12.013603,-750.070648,-9078.680884
0.050000,-12.757465,-737.574787,-8288.787143
0.051000,-13.488595,-724.606151,-7522.028805
0.052000,-14.206526,-711.183363,-6778.475424
0.053000,-14.910816,-697.325173,-6058.178822
0.054000,-15.601038,-683.050442,-5361.173251
0.055000,-16.276784,-668.378122,-4687.475561
0.056000,-16.937668,-653.327239,-4037.085390
0.057000,-17.583319,-637.916871,-3409.985359
0.058000,-18.213388,-622.166135,-2806.141286
0.059000,-18.827544,-606.094168,-2225.502414
0.060000,-19.425476,-589.720108,-1668.001642
0.061000,-20.006890,-573.063079,-1133.555779
0.062000,-20.571514,-556.142171,-622.065803
0.063000,-21.119093,-538.976427,-133.417134
0.064000,-21.649392,-521.584824,332.520087
0.065000,-22.162194,-503.986261,775.890701
0.066000,-22.657301,-486.199538,1196.854232
0.067000,-23.134536,-468.243342,1595.584575
0.068000,-23.593738,-450.136237,1972.269673
