-2.000000,44.066836,69.834558,-24.510364
-1.950000,43.994973,69.284350,-22.378782
-1.900000,43.923202,68.740963,-20.303587
-1.850000,43.851525,68.204330,-18.283648
-1.800000,43.779940,67.674384,-16.317849
-1.750000,43.708447,67.151057,-14.405095
-1.700000,43.637045,66.634283,-12.544303
-1.650000,43.565734,66.123994,-10.734410
-1.600000,43.494513,65.620127,-8.974368
-1.550000,43.423383,65.122614,-7.263146
-1.500000,43.352341,64.631392,-5.599728
-1.450000,43.281389,64.146395,-3.983115
-1.400000,43.210525,63.667559,-2.412322
-1.350000,43.139748,63.194822,-0.886383
-1.300000,43.069060,62.728118,0.595657
-1.250000,42.998458,62.267387,2.034734
-1.200000,42.927942,61.812564,3.431772
-1.150000,42.857513,61.363588,4.787679
-1.100000,42.787169,60.920398,6.103346
-1.050000,42.716910,60.482932,7.379654
-1.000000,42.646735,60.051130,8.617466
-0.950000,42.576645,59.624930,9.817633
-0.900000,42.506638,59.204274,10.980990
-0.850000,42.436714,58.789101,12.108360
-0.800000,42.366873,58.379352,13.200552
-0.750000,42.297114,57.974969,14.258360
-0.700000,42.227437,57.575893,15.282566
-0.650000,42.157841,57.182066,16.273938
-0.600000,42.088325,56.793431,17.233233
-0.550000,42.018890,56.409930,18.161192
-0.500000,41.949535,56.031507,19.058546
-0.450000,41.880260,55.658105,19.926011
-0.400000,41.811063,55.289669,20.764292
-0.350000,41.741945,54.926142,21.574083
-0.300000,41.672905,54.567470,22.356062
-0.250000,41.603943,54.213598,23.110899
-0.200000,41.535058,53.864471,23.839249
-0.150000,41.466249,53.520035,24.541759
-0.100000,41.397517,53.180237,25.219061
-0.050000,41.328861,52.845024,25.871777
0.000000,41.260280,52.514342,26.500518
0.050000,41.191774,52.188139,27.105883
0.100000,41.123343,51.866364,27.688460
0.150000,41.054986,51.548963,28.248829
0.200000,40.986702,51.235887,28.787555
0.250000,40.918492,50.927084,29.305195
0.300000,40.850355,50.622503,29.802296
0.350000,40.782290,50.322095,30.279392
0.400000,40.714297,50.025809,30.737010
0.450000,40.646376,49.733596,31.175666
0.500000,40.578526,49.445406,31.595865
0.550000,40.510746,49.161193,31.998102
0.600000,40.443037,48.880905,32.382865
0.650000,40.375398,48.604497,32.750631
0.700000,40.307829,48.331920,33.101866
0.750000,40.240328,48.063127,33.437030
0.800000,40.172897,47.798072,33.756570
0.850000,40.105534,47.536706,34.060929
0.900000,40.038238,47.278986,34.350536
0.950000,39.971010,47.024864,34.625815
1.000000,39.903850,46.774295,34.887179
1.050000,39.836756,46.527234,35.135034
1.100000,39.769728,46.283637,35.369777
1.150000,39.702766,46.043459,35.591796
1.200000,39.635870,45.806656,35.801474
1.250000,39.569039,45.573184,35.999181
1.300000,39.502273,45.343000,36.185284
1.350000,39.435572,45.116062,36.360138
1.400000,39.368934,44.892326,36.524093
1.450000,39.302360,44.671750,36.677492
1.500000,39.235849,44.454292,36.820667
1.550000,39.169401,44.239911,36.953946
1.600000,39.103016,44.028566,37.077649
1.650000,39.036693,43.820215,37.192089
1.700000,38.970432,43.614818,37.297569
1.750000,38.904232,43.412335,37.394390
1.800000,38.838093,43.212726,37.482843
1.850000,38.772015,43.015951,37.563214
1.900000,38.705997,42.821971,37.635779
1.950000,38.640039,42.630748,37.700812
2.000000,38.574141,42.442243,37.758578
